-2.380883492342670424e-05,3.131565712013877297e-07,1.058003681853950649e-04,5.748690290481311908e-06,-5.150934384234889834e-05,8.112146589808882382e-05,1.305856486576738700e-05,6.678075960023513653e-05,-5.466731306126934196e-05,4.731402038241750942e-05,9.669815547223156661e-05,2.634792739491091006e-05,2.662871382428994753e-04,4.013892806797072581e-06,1.255192753721565236e-05,-7.031515189384558500e-05,1.829035200114028146e-05,-4.835008090582995790e-05,-1.470733961967589971e-05,-1.595472546072324417e-04,5.538527004992338775e-05,6.381166440766480679e-05,4.023966089462663510e-05,-2.753658323862874440e-05,-2.036194906345487391e-04,5.003413856109878828e-05,-7.345868968789641729e-06,-6.342066083829372687e-05,9.561626314591101369e-05,4.030389539018104997e-05,-7.848046151751270419e-05,-1.634782917109403044e-05,-7.555242244607869920e-05,1.761681161740767584e-05,6.786225645315560866e-05,1.061714456539289181e-04,1.228423116422130602e-05,1.072261830802061531e-04,3.297966922332787164e-07,3.145236197476460489e-05,-6.385251002884658757e-05,-1.632553387055172547e-04,-5.496898191127946600e-06,-9.389163246945154631e-06,2.322867606337518915e-05,-3.756156028562888163e-05,-7.156530167194100501e-05,-1.114414294278586484e-04,-2.987240459383739763e-04,-5.675682363425844847e-05
-1.791615075972498783e-04,-2.010708415711700355e-04,6.985056209344362550e-05,1.491024773882121011e-04,-7.953170602542618684e-05,1.931688865056552522e-04,5.622959772988208997e-05,4.599043745012577027e-05,1.631102117123853297e-05,-1.158052504711591374e-06,-4.134710572342735669e-05,-1.208051985147771598e-04,3.636584490307111261e-05,-6.165924963969230050e-05,2.573352880313236813e-05,-3.829778914112597646e-05,2.644676805751741797e-05,7.887003804237686119e-05,-3.896807384961690932e-05,-2.377079922800833022e-05,9.608737861287290898e-05,-1.268327166686118604e-04,1.555410525461678093e-04,-5.120427369728342411e-05,-3.781175273081982167e-05,2.478074348037787573e-05,8.560471388851856379e-06,3.751915658926986875e-05,1.307703319874281859e-04,1.958408858582110339e-05,1.796758024966318805e-04,6.723360202081108956e-05,-4.872268857518040022e-05,6.362208619375205477e-05,1.464873468854039651e-05,3.839386342744112684e-05,-1.851362947178158502e-04,-5.281528293440792594e-05,4.967688601586056358e-05,3.895047447183894575e-05,1.098490832706138690e-05,-6.888192467499132735e-05,-1.062975532150023204e-04,5.926321787138772476e-05,-1.884620073338245325e-05,1.412157335519079464e-04,-1.693544632903532161e-04,-5.919334398488955049e-05,-1.420510775073785526e-04,4.895080525606598071e-05
-3.365760031970326969e-05,5.231975212842331579e-05,-2.709660613779764799e-05,1.690277890551842351e-04,9.884287295821748563e-05,-3.508645652782941530e-06,1.387593057349303645e-04,5.091085459819725422e-05,-7.524074371566307576e-06,-2.631112839917270214e-05,6.090331222604329463e-05,-1.347739325250208581e-04,1.144384460819647197e-04,-1.185287560058329964e-04,1.594902188480256452e-04,1.778647420995508875e-05,-7.997066454586800922e-05,1.366211761592154347e-04,7.909229294450264777e-05,-7.606752419620262790e-05,-1.773822786715150801e-04,1.314810652433093957e-04,-9.275713769530777200e-05,-1.401854526635958975e-04,4.620681863745903432e-05,7.239135857974913720e-05,-7.767638941299867962e-05,2.203096037008520864e-05,-2.489530097614808894e-05,-2.488762366806399360e-06,1.237268922247961348e-04,6.729727061492048992e-05,-1.219535766202036820e-04,-1.441164031919641233e-04,5.824750640217193860e-05,1.768617553212547329e-04,7.599429050434821568e-05,-1.140529640029306344e-04,9.641206409479049447e-05,2.098235066438100625e-04,-1.573369385451219363e-04,-4.561628284488785637e-05,4.981060629373358081e-05,-1.239133690251200499e-04,1.263827033980118714e-04,4.433719808872444557e-05,1.551524111856131542e-04,5.409917553936827704e-05,-2.367522653257727585e-05,-3.218257318792276894e-05
-2.298929065098029667e-05,1.840401241565903429e-04,6.830996187507684767e-05,-2.101582065088166958e-05,1.173247924084173558e-04,9.093154736668088503e-06,-3.161034886588630404e-05,-2.337943074922006995e-05,1.717260667978420807e-04,-4.192994959814971769e-05,3.772620190768747479e-06,5.235355571274135196e-05,-3.531941065620168265e-05,-6.909259570520792182e-05,1.274838321523963738e-04,-1.482579987611484383e-04,7.022276376231263739e-05,-1.746675486243397647e-04,-3.198701214816756020e-05,6.325938395805657752e-05,7.475290196071426559e-05,5.373955968492369312e-06,-7.060452431578441001e-05,1.017525779863196779e-04,2.368906307565280531e-04,-1.718811896849358728e-05,6.022722805977279918e-05,-2.199773556163400843e-05,-4.376378007875202222e-05,1.488796578103928898e-04,1.373275447155788444e-04,3.376389127886939495e-05,-8.070491317824373431e-05,5.561283506337522158e-05,5.314013001668675072e-05,-1.283630388013836190e-04,-8.683228565663544246e-05,1.616791265319698467e-04,1.226063286693554423e-04,-1.382802258264205627e-04,1.767782918511120918e-04,9.755880656746874200e-05,7.999783881209995221e-05,-3.412420480616608540e-06,-5.506461101267722842e-05,-4.201387165174336370e-05,6.775970266620100809e-05,-5.261928749063313898e-05,4.062362401215444926e-05,-1.676350578030386855e-04
-4.952683797205552468e-06,7.585054331682840410e-05,1.711018818913810145e-05,8.779970668657001139e-05,-2.358187881725243618e-05,7.279729286243330716e-05,-3.128432761662760722e-05,9.973986136688999372e-05,1.022081957488403357e-05,-1.072863926272195878e-05,1.255785723130788687e-04,-1.512862479471873463e-04,1.566414531006781591e-04,-5.357659988039680618e-06,5.908833862010334613e-05,-3.284844149492188058e-05,-1.042270981167445638e-04,-5.845913273854867222e-05,1.162056021101976410e-04,1.589302844802826717e-05,-8.735737707238401561e-05,-3.706812014909858128e-05,-9.718831024470635466e-05,5.413639928378958274e-05,5.992742812781487444e-05,-9.438612817973827796e-06,3.672189646997769507e-05,4.907787876912425232e-05,-1.066027503826270136e-04,1.706490907699028639e-04,3.737492677817627493e-05,4.419315280448727956e-05,-6.155336532000695038e-05,1.298921187812572867e-04,-9.763516109638395012e-05,-7.418721186289251794e-05,2.241041887829991965e-04,1.179703999932322996e-04,-1.370596122989030440e-04,1.916225758855109933e-05,8.448330913696420704e-05,-7.160853119613240546e-05,4.008051107513554290e-05,-5.610083032170373545e-05,8.410131284555818085e-07,2.025008495485146689e-05,-3.507118760823558411e-06,-3.822270338130230718e-05,-8.327822103492019611e-05,-2.848082448719659477e-07
-1.441487888999146898e-04,4.598001837388019329e-05,4.660894581570549809e-05,3.342926408929605317e-05,-7.177367756618569970e-05,2.686182315920111684e-05,1.039855246310427794e-04,1.954696088144755874e-05,1.933760013934139621e-04,4.095739980278700811e-05,3.017630951474677625e-05,-1.876613332344006968e-05,-2.759773999116739909e-05,-8.012019398425922014e-06,7.109833373561247176e-05,-1.452387945174852580e-04,-4.168877925726808609e-05,-5.378097227944121997e-05,-4.151898422265685692e-05,-7.542718206039045661e-06,3.055687265868204804e-05,1.032750790379119673e-05,-1.130032452164088803e-04,1.960341579507685132e-05,6.934187775839740510e-05,-5.018122844335774253e-05,-1.059534854179941646e-04,7.798310847656606990e-05,-9.578822174432736613e-05,2.399878319263407754e-05,-6.099148786012148824e-05,1.344155985240553565e-04,-1.783901116588137374e-04,-5.740901561194237452e-05,1.383658073399680118e-05,6.301461584332707555e-05,-6.600006623754115962e-05,-1.026795323174582985e-04,-1.510791609727230066e-04,4.224929503497714830e-06,-1.328051617603738402e-04,-6.698840765784298820e-06,-1.183919476642016538e-04,2.154584304869976686e-05,2.339921603702650873e-05,2.022735909043895462e-05,-2.240201332854877491e-05,1.807857294968663204e-05,-3.413068271778357229e-05,1.389657298514734558e-04
1.576476959567268087e-04,2.650189595170082969e-05,4.038463648454867171e-05,7.052081546813761888e-05,-6.383445676051212965e-05,-7.007705723570052702e-06,-1.632496709553904175e-04,4.590755841766291267e-05,-7.200521619212806881e-05,-2.047560279134913452e-04,-6.955560941739797339e-06,-4.303945311044049749e-05,8.384612237130447873e-05,2.542531355049837730e-04,-2.025244725208626487e-04,-6.247807635592868075e-05,-7.196040876108465801e-06,9.869162427342353082e-05,7.739068979270746676e-05,-4.475946698656210727e-05,1.510401353999808499e-04,4.070810765340027014e-05,-7.030917362290043538e-06,-4.290465619892123127e-05,-1.792841466656449473e-05,1.492894654484930750e-04,-2.064754072114207697e-04,1.571105196739485321e-04,6.040524942756220078e-06,6.237809266875655719e-05,-4.003714682040402278e-05,-8.376555051823314079e-05,-7.627198761679676326e-05,-1.233700376660325172e-04,-1.119709762221073431e-04,-1.346350389813579104e-04,-1.310248531575997273e-04,-1.735779514978834218e-05,-7.228213870249717058e-05,-1.288142389100868266e-04,3.134135386671266265e-05,1.123937024596457964e-04,2.171315195474141630e-05,-8.263267005999250822e-05,-7.805837640148292976e-05,1.068662641452291980e-05,2.553181825730647909e-05,1.647655566353603215e-04,-1.777030702435034129e-05,-2.156346136634868633e-05
-2.700939070028890855e-04,7.651756384603352918e-05,-9.488647417165543059e-05,1.418027391144570991e-05,1.108686192544705038e-06,-4.456958270534687141e-05,7.581482186994911909e-06,-1.831559427556256383e-05,8.385126916945937977e-05,-1.383410527270532693e-04,-2.904273495762567725e-05,-7.471031667905439337e-05,-6.400457495784509334e-05,-3.871435839238692350e-05,1.212545458652895759e-04,9.376049657004282645e-05,-1.598877568602653202e-04,1.666664707547187824e-04,-1.543176497658384444e-04,-7.997476098610319670e-05,-2.487399965501189945e-05,2.724452082417981910e-06,-2.215890443444476041e-05,-1.628482902266533891e-04,4.312359760300941627e-05,-9.554940146253264050e-05,-1.551230426415124036e-04,-2.745344747284441886e-05,8.954658926703390346e-05,2.086234225783832334e-05,-1.100150542487233346e-04,-7.647372591659542748e-05,-1.255576408351834390e-04,-9.207523939628950991e-05,-2.007059108375418681e-05,-1.735953765744979916e-05,-1.743889263338988405e-04,2.427319262345612350e-04,7.131950434587196327e-05,3.272449137857210268e-05,1.394116619165160582e-05,2.307142300867475609e-04,5.759159341112544565e-05,-2.344587085355107233e-04,-1.039299760191144881e-04,8.445409888417679505e-05,-2.132227820192608313e-06,3.777704087541163799e-05,-9.260620474620744297e-05,1.025280914077018066e-04
-1.269063483630405434e-04,-1.013116741571213556e-04,-1.352641422604312839e-04,2.370401239851334331e-05,1.034273504904766999e-04,-1.902148769830369770e-05,1.519058059563305944e-04,-5.926527925774422383e-05,1.026534883307000495e-05,-6.835415097869874381e-05,1.691355856170154918e-05,-2.460576817026983114e-05,2.440728043820818746e-04,-2.109720664109661009e-05,-1.537880143565818671e-04,1.249951859230252445e-04,1.408485673479237721e-04,1.876375029088289602e-05,8.363265823071325007e-05,8.395710344683101256e-05,-6.781925024441174950e-05,-8.094622963880980613e-05,-4.141067497264336138e-05,-5.516021873358346858e-06,2.552611722818022964e-05,-9.006478356845061312e-05,-5.794909862842935445e-05,-2.569292570813741731e-05,1.409353911236652123e-04,2.376379811921431614e-05,-4.940264627552615624e-05,1.066894175970356810e-04,-7.736127443332372906e-05,-6.246263888026355195e-05,2.835534796515962807e-05,-2.257657256214130035e-04,-1.586701914448040442e-04,1.151476918806361850e-04,-1.193438506977418089e-05,-1.397053767785790717e-04,4.914513469190191682e-05,-1.304751762310451244e-04,-5.790031760751764922e-05,3.980584255180997355e-05,3.910114295970554667e-05,-1.871760254224751313e-04,7.156774532283976956e-05,4.808512489877533424e-05,-2.981160317688334507e-05,1.481509290358054760e-04
-2.993707209742840804e-05,5.688461698131084209e-05,3.758319560750113291e-05,3.181442135919397302e-05,6.416511391031188075e-05,3.154232974124348952e-05,-6.506950170903725368e-05,5.800862182540199337e-07,-2.597458661401628953e-05,-1.161445892721912551e-04,-9.405267145299888744e-06,-7.543684082641205068e-05,-1.738744343440425534e-05,-7.921066370245047014e-05,-9.721741988226452436e-06,1.169346205561807439e-04,1.518061568513987751e-04,-5.626577685833879092e-05,1.778617458252001527e-04,-1.143094131213943353e-05,-6.834873856744825139e-05,-6.632411037237642389e-05,-1.277633905069837676e-04,2.004825967171183537e-04,-6.734597292890881928e-06,-7.292813972789943928e-06,-6.790330376601441770e-06,5.390449960871379951e-05,-1.228287328130422734e-04,2.289481923658574664e-05,9.965711993285535238e-05,5.285935283363386806e-05,1.058696456713045342e-04,9.948432590158207296e-05,8.605705727886274372e-05,5.276080109821850583e-05,-1.488933162015376494e-04,-1.010104689939045678e-04,-3.154300895699483351e-05,8.156299848386240701e-05,-5.801931446690253145e-05,9.517742810970636336e-05,-2.246515069968469449e-05,-1.441063254200986292e-04,2.166335252131956996e-04,-6.554076626059700597e-05,-5.295665533271254701e-05,7.782400262822555088e-06,-1.748395142392681224e-04,-8.933262035657636499e-06
